timestamp,latitude,longitude,speed_kmh
1733143417,36.9799066,-1.4369183,76.0
1733143447,36.9799066,-1.4369183,76.0
1733143477,36.9799066,-1.4369183,76.0
1733143507,36.9799066,-1.4369183,76.0
1733143537,36.9799066,-1.4369183,76.0
1733143567,36.9799066,-1.4369183,76.0
1733143597,36.9799066,-1.4369183,76.0
1733143627,36.9799066,-1.4369183,76.0
1733143657,36.9799066,-1.4369183,76.0
1733143687,36.9799066,-1.4369183,76.0
1733143717,36.9799066,-1.4369183,76.0
1733143747,36.9799066,-1.4369183,76.0
1733143777,36.9799066,-1.4369183,76.0
1733143807,36.9799066,-1.4369183,76.0
1733143837,36.9799066,-1.4369183,76.0
1733143867,36.9799066,-1.4369183,76.0
1733143897,36.9799066,-1.4369183,76.0
1733143927,36.9799066,-1.4369183,76.0
1733143957,36.9799066,-1.4369183,76.0
1733143987,36.9799066,-1.4369183,76.0
1733144017,36.9799066,-1.4369183,76.0
1733144047,36.9799066,-1.4369183,76.0
1733144077,36.9799066,-1.4369183,76.0
1733144107,36.9799066,-1.4369183,76.0
1733144137,36.9799066,-1.4369183,76.0
1733144167,36.9799066,-1.4369183,76.0
1733144197,36.9799066,-1.4369183,76.0
1733144227,36.9799066,-1.4369183,76.0
1733144257,36.9799066,-1.4369183,76.0
1733144287,36.9799066,-1.4369183,76.0
1733144317,36.9799066,-1.4369183,76.0
1733144347,36.9799066,-1.4369183,76.0
1733144377,36.9799066,-1.4369183,76.0
1733144407,36.9799066,-1.4369183,76.0
1733144437,36.9799066,-1.4369183,76.0
1733144467,36.9799066,-1.4369183,76.0
1733144497,36.9799066,-1.4369183,76.0
1733144527,36.9799066,-1.4369183,76.0
1733144557,36.9799066,-1.4369183,76.0
1733144587,36.9799066,-1.4369183,76.0
1733144617,36.9799066,-1.4369183,76.0
1733144647,36.9799066,-1.4369183,76.0
1733144677,36.9799066,-1.4369183,76.0
1733144707,36.9799066,-1.4369183,76.0
1733144737,36.9799066,-1.4369183,76.0
1733144767,36.9799066,-1.4369183,76.0
1733144797,36.9799066,-1.4369183,76.0
1733144827,36.9799066,-1.4369183,76.0
1733144857,36.9799066,-1.4369183,76.0
1733144887,36.9799066,-1.4369183,76.0
1733144917,36.9799066,-1.4369183,76.0
1733144947,36.9799066,-1.4369183,76.0
1733144977,36.9799066,-1.4369183,76.0
1733145007,36.9799066,-1.4369183,76.0
1733145037,36.9799066,-1.4369183,76.0
1733145067,36.9799066,-1.4369183,76.0
1733145097,36.9799066,-1.4369183,76.0
1733145127,36.9799066,-1.4369183,76.0
1733145157,36.9799066,-1.4369183,76.0
1733145187,36.9799066,-1.4369183,76.0
1733145217,36.9799066,-1.4369183,76.0
1733145247,36.9799066,-1.4369183,76.0
1733145277,36.9799066,-1.4369183,76.0
1733145307,36.9799066,-1.4369183,76.0
1733145337,36.9799066,-1.4369183,76.0
1733145367,36.9799066,-1.4369183,76.0
1733145397,36.9799066,-1.4369183,76.0
1733145427,36.9799066,-1.4369183,76.0
1733145457,36.9799066,-1.4369183,76.0
1733145487,36.9799066,-1.4369183,76.0
1733145517,36.9799066,-1.4369183,76.0
1733145547,36.9799066,-1.4369183,76.0
1733145577,36.9799066,-1.4369183,76.0
1733145607,36.9799066,-1.4369183,76.0
1733145637,36.9799066,-1.4369183,76.0
1733145667,36.9799066,-1.4369183,76.0
1733145697,36.9799066,-1.4369183,76.0
1733145727,36.9799066,-1.4369183,76.0
1733145757,36.9799066,-1.4369183,76.0
1733145787,36.9799066,-1.4369183,76.0
1733145817,36.9799066,-1.4369183,76.0
1733145847,36.9799066,-1.4369183,76.0
1733145877,36.9799066,-1.4369183,76.0
1733145907,36.9799066,-1.4369183,76.0
1733145937,36.9799066,-1.4369183,76.0
1733145967,36.9799066,-1.4369183,76.0
1733145997,36.9799066,-1.4369183,76.0
1733146027,36.9799066,-1.4369183,76.0
1733146057,36.9799066,-1.4369183,76.0
1733146087,36.9799066,-1.4369183,76.0
1733146117,36.9799066,-1.4369183,76.0
1733146147,36.9799066,-1.4369183,76.0
1733146177,36.9799066,-1.4369183,76.0
1733146207,36.9799066,-1.4369183,76.0
1733146237,36.9799066,-1.4369183,76.0
1733146267,36.9799066,-1.4369183,76.0
1733146297,36.9799066,-1.4369183,76.0
1733146327,36.9799066,-1.4369183,76.0
1733146357,36.9799066,-1.4369183,76.0
1733146387,36.9799066,-1.4369183,76.0
1733146417,36.9799066,-1.4369183,76.0
1733146447,36.9799066,-1.4369183,76.0
1733146477,36.9799066,-1.4369183,76.0
1733146507,36.9799066,-1.4369183,76.0
1733146537,36.9799066,-1.4369183,76.0
1733146567,36.9799066,-1.4369183,76.0
1733146597,36.9799066,-1.4369183,76.0
1733146627,36.9799066,-1.4369183,76.0
1733146657,36.9799066,-1.4369183,76.0
1733146687,36.9799066,-1.4369183,76.0
1733146717,36.9799066,-1.4369183,76.0
1733146747,36.9799066,-1.4369183,76.0
1733146777,36.9799066,-1.4369183,76.0
1733146807,36.9799066,-1.4369183,76.0
1733146837,36.9799066,-1.4369183,76.0
1733146867,36.9799066,-1.4369183,76.0
1733146897,36.9799066,-1.4369183,76.0
1733146927,36.9799066,-1.4369183,76.0
1733146957,36.9799066,-1.4369183,76.0
1733146987,36.9799066,-1.4369183,76.0
1733147017,36.9799066,-1.4369183,76.0
1733147047,36.9799066,-1.4369183,76.0
1733147077,36.9799066,-1.4369183,76.0
1733147107,36.9799066,-1.4369183,76.0
1733147137,36.9799066,-1.4369183,76.0
1733147167,36.9799066,-1.4369183,76.0
1733147197,36.9799066,-1.4369183,76.0
1733147227,36.9799066,-1.4369183,76.0
1733147257,36.9799066,-1.4369183,76.0
1733147287,36.9799066,-1.4369183,76.0
1733147317,36.9799066,-1.4369183,76.0
1733147347,36.9799066,-1.4369183,76.0
1733147377,36.9799066,-1.4369183,76.0
1733147407,36.9799066,-1.4369183,76.0
1733147437,36.9799066,-1.4369183,76.0
1733147467,36.9799066,-1.4369183,76.0
1733147497,36.9799066,-1.4369183,76.0
1733147527,36.9799066,-1.4369183,76.0
1733147557,36.9799066,-1.4369183,76.0
1733147587,36.9799066,-1.4369183,76.0
1733147617,36.9799066,-1.4369183,76.0
1733147647,36.9799066,-1.4369183,76.0
1733147677,36.9799066,-1.4369183,76.0
1733147707,36.9799066,-1.4369183,76.0
1733147737,36.9799066,-1.4369183,76.0
1733147767,36.9799066,-1.4369183,76.0
1733147797,36.9799066,-1.4369183,76.0
1733147827,36.9799066,-1.4369183,76.0
1733147857,36.9799066,-1.4369183,76.0
1733147887,36.9799066,-1.4369183,76.0
1733147917,36.9799066,-1.4369183,76.0
1733147947,36.9799066,-1.4369183,76.0
1733147977,36.9799066,-1.4369183,76.0
1733148007,36.9799066,-1.4369183,76.0
1733148037,36.9799066,-1.4369183,76.0
1733148067,36.9799066,-1.4369183,76.0
1733148097,36.9799066,-1.4369183,76.0
1733148127,36.9799066,-1.4369183,76.0
1733148157,36.9799066,-1.4369183,76.0
1733148187,36.9799066,-1.4369183,76.0
1733148217,36.9799066,-1.4369183,76.0
1733148247,36.9799066,-1.4369183,76.0
1733148277,36.9799066,-1.4369183,76.0
1733148307,36.9799066,-1.4369183,76.0
1733148337,36.9799066,-1.4369183,76.0
1733148367,36.9799066,-1.4369183,76.0
1733148397,36.9799066,-1.4369183,76.0
1733148427,36.9799066,-1.4369183,76.0
1733148457,36.9799066,-1.4369183,76.0
1733148487,36.9799066,-1.4369183,76.0
1733148517,36.9799066,-1.4369183,76.0
1733148547,36.9799066,-1.4369183,76.0
1733148577,36.9799066,-1.4369183,76.0
1733148607,36.9799066,-1.4369183,76.0
1733148637,36.9799066,-1.4369183,76.0
1733148667,36.9799066,-1.4369183,76.0
1733148697,36.9799066,-1.4369183,76.0
1733148727,36.9799066,-1.4369183,76.0
1733148757,36.9799066,-1.4369183,76.0
1733148787,36.9799066,-1.4369183,76.0
1733148817,36.9799066,-1.4369183,76.0
1733148847,36.9799066,-1.4369183,76.0
1733148877,36.9799066,-1.4369183,76.0
1733148907,36.9799066,-1.4369183,76.0
1733148937,36.9799066,-1.4369183,76.0
1733148967,36.9799066,-1.4369183,76.0
1733148997,36.9799066,-1.4369183,76.0
1733149027,36.9799066,-1.4369183,76.0
1733149057,36.9799066,-1.4369183,76.0
1733149087,36.9799066,-1.4369183,76.0
1733149117,36.9799066,-1.4369183,76.0
1733149147,36.9799066,-1.4369183,76.0
1733149177,36.9799066,-1.4369183,76.0
1733149207,36.9799066,-1.4369183,76.0
1733149237,36.9799066,-1.4369183,76.0
1733149267,36.9799066,-1.4369183,76.0
1733149297,36.9799066,-1.4369183,76.0
1733149327,36.9799066,-1.4369183,76.0
1733149357,36.9799066,-1.4369183,76.0
1733149387,36.9799066,-1.4369183,76.0
1733149417,36.9799066,-1.4369183,76.0
1733149447,36.9799066,-1.4369183,76.0
1733149477,36.9799066,-1.4369183,76.0
1733149507,36.9799066,-1.4369183,76.0
1733149537,36.9799066,-1.4369183,76.0
1733149567,36.9799066,-1.4369183,76.0
1733149597,36.9799066,-1.4369183,76.0
1733149627,36.9799066,-1.4369183,76.0
1733149657,36.9799066,-1.4369183,76.0
1733149687,36.9799066,-1.4369183,76.0
1733149717,36.9799066,-1.4369183,76.0
1733149747,36.9799066,-1.4369183,76.0
1733149777,36.9799066,-1.4369183,76.0
1733149807,36.9799066,-1.4369183,76.0
1733149837,36.9799066,-1.4369183,76.0
1733149867,36.9799066,-1.4369183,76.0
1733149897,36.9799066,-1.4369183,76.0
1733149927,36.9799066,-1.4369183,76.0
1733149957,36.9799066,-1.4369183,76.0
1733149987,36.9799066,-1.4369183,76.0
1733150017,36.9799066,-1.4369183,76.0
1733150047,36.9799066,-1.4369183,76.0
1733150077,36.9799066,-1.4369183,76.0
1733150107,36.9799066,-1.4369183,76.0
1733150137,36.9799066,-1.4369183,76.0
1733150167,36.9799066,-1.4369183,76.0
1733150197,36.9799066,-1.4369183,76.0
1733150227,36.9799066,-1.4369183,76.0
1733150257,36.9799066,-1.4369183,76.0
1733150287,36.9799066,-1.4369183,76.0
1733150317,36.9799066,-1.4369183,76.0
1733150347,36.9799066,-1.4369183,76.0
1733150377,36.9799066,-1.4369183,76.0
1733150407,36.9799066,-1.4369183,76.0
1733150437,36.9799066,-1.4369183,76.0
1733150467,36.9799066,-1.4369183,76.0
1733150497,36.9799066,-1.4369183,76.0
1733150527,36.9799066,-1.4369183,76.0
1733150557,36.9799066,-1.4369183,76.0
1733150587,36.9799066,-1.4369183,76.0
1733150617,36.9799066,-1.4369183,76.0
1733150647,36.9799066,-1.4369183,76.0
1733150677,36.9799066,-1.4369183,76.0
1733150707,36.9799066,-1.4369183,76.0
1733150737,36.9799066,-1.4369183,76.0
1733150767,36.9799066,-1.4369183,76.0
1733150797,36.9799066,-1.4369183,76.0
1733150827,36.9799066,-1.4369183,76.0
1733150857,36.9799066,-1.4369183,76.0
1733150887,36.9799066,-1.4369183,76.0
1733150917,36.9799066,-1.4369183,76.0
1733150947,36.9799066,-1.4369183,76.0
1733150977,36.9799066,-1.4369183,76.0
1733151007,36.9799066,-1.4369183,76.0
1733151037,36.9799066,-1.4369183,76.0
1733151067,36.9799066,-1.4369183,76.0
1733151097,36.9799066,-1.4369183,76.0
1733151127,36.9799066,-1.4369183,76.0
1733151157,36.9799066,-1.4369183,76.0
1733151187,36.9799066,-1.4369183,76.0
1733151217,36.9799066,-1.4369183,76.0
1733151247,36.9799066,-1.4369183,76.0
1733151277,36.9799066,-1.4369183,76.0
1733151307,36.9799066,-1.4369183,76.0
1733151337,36.9799066,-1.4369183,76.0
1733151367,36.9799066,-1.4369183,76.0
1733151397,36.9799066,-1.4369183,76.0
1733151427,36.9799066,-1.4369183,76.0
1733151457,36.9799066,-1.4369183,76.0
1733151487,36.9799066,-1.4369183,76.0
1733151517,36.9799066,-1.4369183,76.0
1733151547,36.9799066,-1.4369183,76.0
1733151577,36.9799066,-1.4369183,76.0
1733151607,36.9799066,-1.4369183,76.0
1733151637,36.9799066,-1.4369183,76.0
1733151667,36.9799066,-1.4369183,76.0
1733151697,36.9799066,-1.4369183,76.0
1733151727,36.9799066,-1.4369183,76.0
1733151757,36.9799066,-1.4369183,76.0
1733151787,36.9799066,-1.4369183,76.0
1733151817,36.9799066,-1.4369183,76.0
1733151847,36.9799066,-1.4369183,76.0
1733151877,36.9799066,-1.4369183,76.0
1733151907,36.9799066,-1.4369183,76.0
1733151937,36.9799066,-1.4369183,76.0
1733151967,36.9799066,-1.4369183,76.0
1733151997,36.9799066,-1.4369183,76.0
1733152027,36.9799066,-1.4369183,76.0
1733152057,36.9799066,-1.4369183,76.0
1733152087,36.9799066,-1.4369183,76.0
1733152117,36.9799066,-1.4369183,76.0
1733152147,36.9799066,-1.4369183,76.0
1733152177,36.9799066,-1.4369183,76.0
1733152207,36.9799066,-1.4369183,76.0
1733152237,36.9799066,-1.4369183,76.0
1733152267,36.9799066,-1.4369183,76.0
1733152297,36.9799066,-1.4369183,76.0
1733152327,36.9799066,-1.4369183,76.0
1733152357,36.9799066,-1.4369183,76.0
1733152387,36.9799066,-1.4369183,76.0
1733152417,36.9799066,-1.4369183,76.0
1733152447,36.9799066,-1.4369183,76.0
1733152477,36.9799066,-1.4369183,76.0
1733152507,36.9799066,-1.4369183,76.0
1733152537,36.9799066,-1.4369183,76.0
1733152567,36.9799066,-1.4369183,76.0
1733152597,36.9799066,-1.4369183,76.0
1733152627,36.9799066,-1.4369183,76.0
1733152657,36.9799066,-1.4369183,76.0
1733152687,36.9799066,-1.4369183,76.0
1733152717,36.9799066,-1.4369183,76.0
1733152747,36.9799066,-1.4369183,76.0
1733152777,36.9799066,-1.4369183,76.0
1733152807,36.9799066,-1.4369183,76.0
1733152837,36.9799066,-1.4369183,76.0
1733152867,36.9799066,-1.4369183,76.0
1733152897,36.9799066,-1.4369183,76.0
1733152927,36.9799066,-1.4369183,76.0
1733152957,36.9799066,-1.4369183,76.0
1733152987,36.9799066,-1.4369183,76.0
1733153017,36.9799066,-1.4369183,76.0
1733153047,36.9799066,-1.4369183,76.0
1733153077,36.9799066,-1.4369183,76.0
1733153107,36.9799066,-1.4369183,76.0
1733153137,36.9799066,-1.4369183,76.0
1733153167,36.9799066,-1.4369183,76.0
1733153197,36.9799066,-1.4369183,76.0
1733153227,36.9799066,-1.4369183,76.0
1733153257,36.9799066,-1.4369183,76.0
1733153287,36.9799066,-1.4369183,76.0
1733153317,36.9799066,-1.4369183,76.0
1733153347,36.9799066,-1.4369183,76.0
1733153377,36.9799066,-1.4369183,76.0
1733153407,36.9799066,-1.4369183,76.0
1733153437,36.9799066,-1.4369183,76.0
1733153467,36.9799066,-1.4369183,76.0
1733153497,36.9799066,-1.4369183,76.0
1733153527,36.9799066,-1.4369183,76.0
1733153557,36.9799066,-1.4369183,76.0
1733153587,36.9799066,-1.4369183,76.0
1733153617,36.9799066,-1.4369183,76.0
1733153647,36.9799066,-1.4369183,76.0
1733153677,36.9799066,-1.4369183,76.0
1733153707,36.9799066,-1.4369183,76.0
1733153737,36.9799066,-1.4369183,76.0
1733153767,36.9799066,-1.4369183,76.0
1733153797,36.9799066,-1.4369183,76.0
1733153827,36.9799066,-1.4369183,76.0
1733153857,36.9799066,-1.4369183,76.0
1733153887,36.9799066,-1.4369183,76.0
1733153917,36.9799066,-1.4369183,76.0
1733153947,36.9799066,-1.4369183,76.0
1733153977,36.9799066,-1.4369183,76.0
1733154007,36.9799066,-1.4369183,76.0
1733154037,36.9799066,-1.4369183,76.0
1733154067,36.9799066,-1.4369183,76.0
1733154097,36.9799066,-1.4369183,76.0
1733154127,36.9799066,-1.4369183,76.0
1733154157,36.9799066,-1.4369183,76.0
1733154187,36.9799066,-1.4369183,76.0
1733154217,36.9799066,-1.4369183,76.0
1733154247,36.9799066,-1.4369183,76.0
1733154277,36.9799066,-1.4369183,76.0
1733154307,36.9799066,-1.4369183,76.0
1733154337,36.9799066,-1.4369183,76.0
1733154367,36.9799066,-1.4369183,76.0
1733154397,36.9799066,-1.4369183,76.0
1733154427,36.9799066,-1.4369183,76.0
1733154457,36.9799066,-1.4369183,76.0
1733154487,36.9799066,-1.4369183,76.0
1733154517,36.9799066,-1.4369183,76.0
1733154547,36.9799066,-1.4369183,76.0
1733154577,36.9799066,-1.4369183,76.0
1733154607,36.9799066,-1.4369183,76.0
1733154637,36.9799066,-1.4369183,76.0
1733154667,36.9799066,-1.4369183,76.0
1733154697,36.9799066,-1.4369183,76.0
1733154727,36.9799066,-1.4369183,76.0
1733154757,36.9799066,-1.4369183,76.0
1733154787,36.9799066,-1.4369183,76.0
1733154817,36.9799066,-1.4369183,76.0
1733154847,36.9799066,-1.4369183,76.0
1733154877,36.9799066,-1.4369183,76.0
1733154907,36.9799066,-1.4369183,76.0
1733154937,36.9799066,-1.4369183,76.0
1733154967,36.9799066,-1.4369183,76.0
1733154997,36.9799066,-1.4369183,76.0
1733155027,36.9799066,-1.4369183,76.0
1733155057,36.9799066,-1.4369183,76.0
1733155087,36.9799066,-1.4369183,76.0
1733155117,36.9799066,-1.4369183,76.0
1733155147,36.9799066,-1.4369183,76.0
1733155177,36.9799066,-1.4369183,76.0
1733155207,36.9799066,-1.4369183,76.0
1733155237,36.9799066,-1.4369183,76.0
1733155267,36.9799066,-1.4369183,76.0
1733155297,36.9799066,-1.4369183,76.0
1733155327,36.9799066,-1.4369183,76.0
1733155357,36.9799066,-1.4369183,76.0
1733155387,36.9799066,-1.4369183,76.0
1733155417,36.9799066,-1.4369183,76.0
1733155447,36.9799066,-1.4369183,76.0
1733155477,36.9799066,-1.4369183,76.0
1733155507,36.9799066,-1.4369183,76.0
1733155537,36.9799066,-1.4369183,76.0
1733155567,36.9799066,-1.4369183,76.0
1733155597,36.9799066,-1.4369183,76.0
1733155627,36.9799066,-1.4369183,76.0
1733155657,36.9799066,-1.4369183,76.0
1733155687,36.9799066,-1.4369183,76.0
1733155717,36.9799066,-1.4369183,76.0
1733155747,36.9799066,-1.4369183,76.0
1733155777,36.9799066,-1.4369183,76.0
1733155807,36.9799066,-1.4369183,76.0
1733155837,36.9799066,-1.4369183,76.0
1733155867,36.9799066,-1.4369183,76.0
1733155897,36.9799066,-1.4369183,76.0
1733155927,36.9799066,-1.4369183,76.0
1733155957,36.9799066,-1.4369183,76.0
1733155987,36.9799066,-1.4369183,76.0
1733156017,36.9799066,-1.4369183,76.0
1733156047,36.9799066,-1.4369183,76.0
1733156077,36.9799066,-1.4369183,76.0
1733156107,36.9799066,-1.4369183,76.0
1733156137,36.9799066,-1.4369183,76.0
1733156167,36.9799066,-1.4369183,76.0
1733156197,36.9799066,-1.4369183,76.0
1733156227,36.9799066,-1.4369183,76.0
1733156257,36.9799066,-1.4369183,76.0
1733156287,36.9799066,-1.4369183,76.0
1733156317,36.9799066,-1.4369183,76.0
1733156347,36.9799066,-1.4369183,76.0
1733156377,36.9799066,-1.4369183,76.0
1733156407,36.9799066,-1.4369183,76.0
1733156437,36.9799066,-1.4369183,76.0
1733156467,36.9799066,-1.4369183,76.0
1733156497,36.9799066,-1.4369183,76.0
1733156527,36.9799066,-1.4369183,76.0
1733156557,36.9799066,-1.4369183,76.0
1733156587,36.9799066,-1.4369183,76.0
1733156617,36.9799066,-1.4369183,76.0
1733156647,36.9799066,-1.4369183,76.0
1733156677,36.9799066,-1.4369183,76.0
1733156707,36.9799066,-1.4369183,76.0
1733156737,36.9799066,-1.4369183,76.0
1733156767,36.9799066,-1.4369183,76.0
1733156797,36.9799066,-1.4369183,76.0
1733156827,36.9799066,-1.4369183,76.0
1733156857,36.9799066,-1.4369183,76.0
1733156887,36.9799066,-1.4369183,76.0
1733156917,36.9799066,-1.4369183,76.0
1733156947,36.9799066,-1.4369183,76.0
1733156977,36.9799066,-1.4369183,76.0
1733157007,36.9799066,-1.4369183,76.0
1733157037,36.9799066,-1.4369183,76.0
1733157067,36.9799066,-1.4369183,76.0
1733157097,36.9799066,-1.4369183,76.0
1733157127,36.9799066,-1.4369183,76.0
1733157157,36.9799066,-1.4369183,76.0
1733157187,36.9799066,-1.4369183,76.0
1733157217,36.9799066,-1.4369183,76.0
1733157247,36.9799066,-1.4369183,76.0
1733157277,36.9799066,-1.4369183,76.0
1733157307,36.9799066,-1.4369183,76.0
1733157337,36.9799066,-1.4369183,76.0
1733157367,36.9799066,-1.4369183,76.0
1733157397,36.9799066,-1.4369183,76.0
1733157417,36.9799066,-1.4369183,76.0
1733157422,36.9800266,-1.436925,118.0
1733157426,36.9800266,-1.436925,118.0
1733157427,36.9800266,-1.436925,118.0
1733157432,36.9800266,-1.436925,118.0
1733157436,36.9800266,-1.436925,118.0
1733157441,36.9800266,-1.436925,118.0
1733157442,36.9800266,-1.436925,118.0
1733157476,36.979855,-1.4369366,204.0
1733157477,36.9798483,-1.4369483,203.0
1733157482,36.9798233,-1.4370516,196.0
1733157487,36.9797883,-1.4371383,203.0
1733157492,36.9797466,-1.43723,203.0
1733157497,36.9797183,-1.4373116,204.0
1733157502,36.9796833,-1.43744,182.0
1733157507,36.97967,-1.4375216,179.0
1733157512,36.9796599,-1.4375566,190.0
1733157517,36.9796599,-1.4375566,190.0
1733157522,36.9796599,-1.4375566,190.0
1733157523,36.9796599,-1.4375566,190.0
1733157553,36.9796599,-1.4375566,190.0
1733157554,36.9796599,-1.4375566,190.0
1733157559,36.9797216,-1.4376116,107.0
1733157564,36.97996,-1.4377133,111.0
1733157569,36.980105,-1.4377783,114.0
1733157574,36.9802783,-1.4378533,112.0
1733157579,36.9804233,-1.4379133,101.0
1733157584,36.9805783,-1.4380083,144.0
1733157589,36.9806216,-1.4381133,182.0
1733157594,36.9805766,-1.4382283,212.0
1733157599,36.9805233,-1.4383783,193.0
1733157604,36.9805033,-1.4384833,194.0
1733157609,36.9804716,-1.4385916,204.0
1733157614,36.9804149,-1.4386716,207.0
1733157619,36.98037,-1.43877,201.0
1733157624,36.980295,-1.43889,213.0
1733157629,36.9802449,-1.4389866,202.0
1733157634,36.9802016,-1.4391133,195.0
1733157639,36.9801783,-1.4392216,217.0
1733157644,36.9800866,-1.4392533,289.0
1733157649,36.9800066,-1.4392116,300.0
1733157654,36.9798533,-1.4391383,299.0
1733157659,36.9797316,-1.4390733,296.0
1733157664,36.9795983,-1.4390133,290.0
1733157669,36.9794766,-1.4389566,300.0
1733157674,36.9793983,-1.4389166,293.0
1733157679,36.9792433,-1.4388466,293.0
1733157684,36.9791233,-1.4387866,294.0
1733157689,36.9790233,-1.438735,297.0
1733157694,36.9788866,-1.4386633,298.0
1733157699,36.9788016,-1.4385966,299.0
1733157704,36.97867,-1.4385533,289.0
1733157709,36.9784483,-1.4384599,291.0
1733157714,36.9781716,-1.4383366,295.0
1733157719,36.9779416,-1.4382183,297.0
1733157724,36.9776966,-1.4381033,295.0
1733157729,36.9774966,-1.43801,294.0
1733157734,36.9772333,-1.4378766,294.0
1733157739,36.9769933,-1.4377566,299.0
1733157744,36.97682,-1.4376533,291.0
1733157749,36.9766833,-1.4376083,299.0
1733157754,36.9766766,-1.43749,20.0
1733157759,36.9766866,-1.4374666,20.0
1733157764,36.9766866,-1.4374666,20.0
1733157769,36.9766866,-1.4374666,20.0
1733157774,36.9767083,-1.4374233,21.0
1733157779,36.9767633,-1.43732,30.0
1733157784,36.9768433,-1.4371766,22.0
1733157789,36.9769216,-1.4370133,28.0
1733157794,36.9769383,-1.436985,26.0
1733157799,36.9769983,-1.43685,23.0
1733157804,36.9771116,-1.4365983,23.0
1733157809,36.9772133,-1.4364466,87.0
1733157814,36.97731,-1.4365133,119.0
1733157819,36.9775016,-1.4366166,116.0
1733157824,36.9775883,-1.4366783,143.0
1733157829,36.9775999,-1.4367066,143.0
1733157834,36.9775999,-1.4367066,143.0
1733157839,36.9775999,-1.4367066,143.0
1733157844,36.9775999,-1.4367066,143.0
1733157849,36.9775999,-1.4367066,143.0
1733157854,36.9775999,-1.4367066,143.0
1733157856,36.9775999,-1.4367066,143.0
1733157860,36.9775999,-1.4367066,143.0
1733157890,36.9775999,-1.4367066,143.0
1733157917,36.9775999,-1.4367066,143.0
1733157947,36.9775999,-1.4367066,143.0
1733157977,36.9775999,-1.4367066,143.0
1733158007,36.9775999,-1.4367066,143.0
1733158037,36.9775999,-1.4367066,143.0
1733158067,36.9775999,-1.4367066,143.0
1733158097,36.9775999,-1.4367066,143.0
1733158127,36.9775999,-1.4367066,143.0
1733158157,36.9775999,-1.4367066,143.0
1733158187,36.9775999,-1.4367066,143.0
1733158217,36.9775999,-1.4367066,143.0
1733158247,36.9775999,-1.4367066,143.0
1733158277,36.9775999,-1.4367066,143.0
1733158307,36.9775999,-1.4367066,143.0
1733158337,36.9775999,-1.4367066,143.0
1733158367,36.9775999,-1.4367066,143.0
1733158397,36.9775999,-1.4367066,143.0
1733158427,36.9775999,-1.4367066,143.0
1733158457,36.9775999,-1.4367066,143.0
1733158487,36.9775999,-1.4367066,143.0
1733158517,36.9775999,-1.4367066,143.0
1733158547,36.9775999,-1.4367066,143.0
1733158577,36.9775999,-1.4367066,143.0
1733158607,36.9775999,-1.4367066,143.0
1733158637,36.9775999,-1.4367066,143.0
1733158667,36.9775999,-1.4367066,143.0
1733158697,36.9775999,-1.4367066,143.0
1733158727,36.9775999,-1.4367066,143.0
1733158757,36.9775999,-1.4367066,143.0
1733158787,36.9775999,-1.4367066,143.0
1733158817,36.9775999,-1.4367066,143.0
1733158847,36.9775999,-1.4367066,143.0
1733158877,36.9775999,-1.4367066,143.0
1733158907,36.9775999,-1.4367066,143.0
1733158937,36.9775999,-1.4367066,143.0
1733158967,36.9775999,-1.4367066,143.0
1733158997,36.9775999,-1.4367066,143.0
1733159027,36.9775999,-1.4367066,143.0
1733159057,36.9775999,-1.4367066,143.0
1733159087,36.9775999,-1.4367066,143.0
1733159117,36.9775999,-1.4367066,143.0
1733159147,36.9775999,-1.4367066,143.0
1733159177,36.9775999,-1.4367066,143.0
1733159207,36.9775999,-1.4367066,143.0
1733159237,36.9775999,-1.4367066,143.0
1733159267,36.9775999,-1.4367066,143.0
1733159297,36.9775999,-1.4367066,143.0
1733159327,36.9775999,-1.4367066,143.0
1733159357,36.9775999,-1.4367066,143.0
1733159387,36.9775999,-1.4367066,143.0
1733159417,36.9775999,-1.4367066,143.0
1733159447,36.9775999,-1.4367066,143.0
1733159477,36.9775999,-1.4367066,143.0
1733159507,36.9775999,-1.4367066,143.0
1733159537,36.9775999,-1.4367066,143.0
1733159567,36.9775999,-1.4367066,143.0
1733159597,36.9775999,-1.4367066,143.0
1733159627,36.9775999,-1.4367066,143.0
1733159657,36.9775999,-1.4367066,143.0
1733159687,36.9775999,-1.4367066,143.0
1733159717,36.9775999,-1.4367066,143.0
1733159747,36.9775999,-1.4367066,143.0
1733159777,36.9775999,-1.4367066,143.0
1733159807,36.9775999,-1.4367066,143.0
1733159837,36.9775999,-1.4367066,143.0
1733159867,36.9775999,-1.4367066,143.0
1733159897,36.9775999,-1.4367066,143.0
1733159927,36.9775999,-1.4367066,143.0
1733159957,36.9775999,-1.4367066,143.0
1733159987,36.9775999,-1.4367066,143.0
1733160017,36.9775999,-1.4367066,143.0
1733160047,36.9775999,-1.4367066,143.0
1733160077,36.9775999,-1.4367066,143.0
1733160107,36.9775999,-1.4367066,143.0
1733160137,36.9775999,-1.4367066,143.0
1733160167,36.9775999,-1.4367066,143.0
1733160197,36.9775999,-1.4367066,143.0
1733160227,36.9775999,-1.4367066,143.0
1733160257,36.9775999,-1.4367066,143.0
1733160287,36.9775999,-1.4367066,143.0
1733160317,36.9775999,-1.4367066,143.0
1733160347,36.9775999,-1.4367066,143.0
1733160377,36.9775999,-1.4367066,143.0
1733160407,36.9775999,-1.4367066,143.0
